"State","Segment","Year","ret_ICE","ret_BEV","ret_PHEV","ret_EV","Growth_seg","add_BEV","add_PHEV","add_ICE","Demand_total","exp_ICE","exp_BEV","exp_PHEV"
"Alabama","Car",2043,68969.6400750268,8022,1756,9778,-204.626077448018,45289.3892783298,6338.44420320914,26915.1805160399,78543.0139975788,5424.39963431856,630.923023799564,138.107807254056
"Alabama","Car",2044,66979.7065303305,9441,2061,11502,-204.626077448318,45815.4120581378,6204.7898047067,26256.8785900377,78277.0804528822,5267.89316595905,742.526086722972,162.095780609686
"Alabama","Car",2045,64687.8011123798,10847,2352,13199,-204.626077448018,46059.1123999949,6053.02974554171,25570.0328893952,77682.1750349318,5087.63688366585,853.10671143778,184.982666663746
"Alabama","Car",2046,62130.1777283836,12206,2626,14832,-204.626077448018,46047.5217504139,5876.29205815149,24833.7378423702,76757.5516509356,4886.48212435753,959.990828783031,206.532518137329
"Alabama","Car",2047,59362.8633437413,13513,2873,16386,-204.626077448318,45805.7524696982,5689.14465474328,24049.3401418516,75544.237266293,4668.83535804457,1062.78519329388,225.958844100741
"Alabama","Car",2048,56457.2825421583,14752,3076,17828,-204.626077448018,45416.0089914855,5492.08153793364,23172.5659352911,74080.6564647103,4440.31406345111,1160.23141948282,241.924609973505
"Alabama","Car",2049,53488.5756929729,15899,3233,19132,-204.626077448318,44883.4622265161,5294.01272182211,22238.4746671863,72415.9496155245,4206.82796247099,1250.44192911858,254.272517569682
"Alabama","Car",2050,50529.379222965,16939,3336,20275,-204.626077448018,44206.6901310389,5083.65103579465,21309.4119786834,70599.753145517,3974.08984418698,1332.23698580663,262.373374145518
"Alabama","SUV",2020,124419.284558572,0,0,0,0,367.570517224458,132.684387617766,102930,103430.254904842,8202.7495111345,0,0
"Alabama","SUV",2021,122897.106215015,0,0,0,0,945.716652915291,566.184036603965,107750,109261.900689519,9394.9807189951,0,0
"Alabama","SUV",2022,121383.611341707,0,0,0,0,1799.61012160668,708.037534571316,102776,105283.647656178,9344.88673933502,0,0
"Alabama","SUV",2023,119860.307834901,0,0,0,0,3061.33749543013,1190.26897184823,109666,113917.606467278,10024.5724926417,0,0
"Alabama","SUV",2024,118387.548606153,3,0,3,0,3667.97125903428,1330.24632802938,107686,112684.217587064,10694.7784629948,0.27101106296002,0
"Alabama","SUV",2025,116970.778204233,6,4,10,8621.94893422943,9975.55128508228,2214.92878311622,113412.247070263,125602.727138462,9199.64560967371,0.47189455781568,0.31459637187712
"Alabama","SUV",2026,115675.436478041,15,10,25,8621.94893422943,13158.6376542532,2914.99967686896,108248.748081148,124322.38541227,9097.76815782346,1.1797363945392,0.7864909296928
"Alabama","SUV",2027,114506.983904758,25,13,38,8621.94893422943,17289.0563462446,4215.54863800731,101662.327854736,123166.932838988,9005.87042275717,1.966227324232,1.02243820860064
"Alabama","SUV",2028,113488.821304704,43,21,64,8621.94893422943,21522.6108773514,4405.7302987377,96246.429062844,122174.770238933,8925.79285776764,3.38191099767904,1.65163095235488
"Alabama","SUV",2029,112636.492478085,72,31,103,8621.94893422943,25696.4476392271,5691.039316378,89973.9544567092,121361.441412314,8858.7579686425,5.66273469378816,2.43812188204768
"Alabama","SUV",2030,111938.444158777,118,48,166,8621.94893422943,30044.7391229974,6391.93181105964,84289.7221589491,120726.393093006,8803.85710148018,9.28059297037503,3.77515646252544
"Alabama","SUV",2031,111366.488423671,185,71,256,2521.62998843197,33071.3709318383,7538.03567993349,73534.7118003311,114144.118412103,8758.87330169553,14.5500821993168,5.58408560081888
"Alabama","SUV",2032,110855.308325149,285,102,387,2521.62998843197,37292.3648272591,8913.03165358235,67558.5418327393,113763.938313581,8718.66945060281,22.4149914962448,8.02220748286656
"Alabama","SUV",2033,110360.45013784,441,145,586,2521.62998843197,44054.9020829704,9876.80326298255,59536.3747803187,113468.080126272,8679.74930302253,34.6842499994525,11.4041184805456
"Alabama","SUV",2034,109814.577485404,665,211,876,2521.62998843197,47706.5998921483,10181.1995539604,55324.4080277275,113212.207473836,8636.81691403175,52.3016468245712,16.5949586165181
"Alabama","SUV",2035,109175.643136088,991,297,1288,2521.62998843197,50896.0072104448,10266.9758440652,51822.2900700098,112985.27312452,8586.5653069911,77.9412511325564,23.3587806118761
"Alabama","SUV",2036,108404.634196999,1452,412,1864,2521.62998843197,53654.821878613,10248.9109052455,48886.531401572,112790.264185431,8525.92615326053,114.198482991394,32.4034263033433
"Alabama","SUV",2037,107475.791311109,2086,564,2650,2521.62998843197,55998.8899448548,10142.7884631746,46505.7428915116,112647.421299541,8452.87350277434,164.062007933918,44.3580884346739
"Alabama","SUV",2038,106375.186249476,2918,755,3673,2521.62998843197,58052.0189494744,9984.22574686729,44533.5715415659,112569.816237908,8366.31191295948,229.498053284359,59.3800651918064
"Alabama","SUV",2039,105095.958405797,3977,981,4958,2521.62998843197,59883.1680630205,9808.96793334032,42883.4523978681,112575.588394229,8265.70180335311,312.787442738826,77.1547602028636
"Alabama","SUV",2040,103397.654876654,5265,1253,6518,2521.62998843197,61323.2111476361,9605.38174292748,41508.6919745222,112437.284865086,8132.13177119947,414.087474483259,98.5473134905078
"Alabama","SUV",2041,101772.374279233,6764,1561,8325,-288.356023918506,61170.5812602527,9200.40706807245,39438.0299269897,109809.018255315,8004.30492639178,531.98246484421,122.771234125046
"Alabama","SUV",2042,99939.4854139978,8441,1906,10347,-288.356023918929,62439.721211492,9042.95512823709,38515.4530503498,109998.129390079,7860.14987962751,663.876993753692,149.905171199448
"Alabama","SUV",2043,97887.8910922296,10234,2278,12512,-288.356023918506,63492.3963561792,8886.03308731839,37733.1056248136,110111.535068311,7698.79384707952,804.894817447611,179.16263378402
"Alabama","SUV",2044,95605.9015214489,12108,2663,14771,-288.356023918929,64434.596253068,8726.38939477606,36927.5598496859,110088.54549753,7519.31743717226,952.283217672042,209.442534577193
"Alabama","SUV",2045,93092.3219480146,14029,3053,17082,-288.356023918506,65153.3000125708,8562.36350304349,36170.3024084818,109885.965924096,7321.62668361554,1103.36812526603,240.115680835212
"Alabama","SUV",2046,90352.5678805224,15959,3436,19395,-288.356023918506,65665.5316687488,8379.81779629421,35413.8623915609,109459.211856604,7106.14751124838,1255.16087469674,270.238283442446
"Alabama","SUV",2047,87391.2768982355,17869,3792,21661,-288.356023918929,65948.2896046884,8190.87863565113,34624.7526339771,108763.920874317,6873.24466147342,1405.38064226806,298.23736053951
"Alabama","SUV",2048,84242.4127611158,19733,4102,23835,-288.356023918506,66081.3362566824,7991.10478697832,33716.6156935366,107789.056737197,6625.58935320546,1551.9825515628,322.618579359986
"Alabama","SUV",2049,80937.0837281978,21499,4357,25856,-288.356023918929,66011.7135553738,7786.09389774234,32706.9202511628,106504.727704279,6365.62822280143,1690.87684974655,342.674098067153
"Alabama","SUV",2050,77524.7861438147,23128,4534,27662,-288.356023918506,65683.1247835199,7553.38353426105,31661.9218021153,104898.430119896,6097.25411284843,1818.99622219351,356.594987522715
"Alaska","Car",2020,12534.3596902197,0,0,0,0,112.178918441456,22.9744279946164,8803,8938.15334643607,826.368783473689,0,0
"Alaska","Car",2021,12369.8397138387,0,0,0,0,170.808237073707,27.5482968988307,8862,9060.35653397254,945.623613018608,0,0
"Alaska","Car",2022,12221.1668697505,0,0,0,0,234.034311919093,18.2336033188463,8287,8539.26791523794,940.863589062547,0,0
"Alaska","Car",2023,12081.2948676174,0,0,0,0,244.085041761579,13.5647184822521,8740,8997.64976024383,1010.42470516787,0,0
"Alaska","Car",2024,11951.3719056357,1,1,2,0,198.028094153379,16.0343482252142,8582,8796.06244237859,1079.65133465895,0.0903370209866733,0.0903370209866733
"Alaska","Car",2025,11825.2427487764,3,1,4,473.425144788505,1143.83754210343,242.774822661745,10916.0555287997,12302.6678935649,930.04461633282,0.23594727890784,0.07864909296928
"Alaska","Car",2026,11710.9861611855,6,4,10,473.425144788536,1505.78472444324,319.041922582138,10369.5846589486,12194.411305974,921.058439353026,0.47189455781568,0.31459637187712
"Alaska","Car",2027,11591.731427754,7,6,13,473.425144788505,1934.96681603322,451.638662425488,9691.55109408383,12078.1565725425,911.679162736351,0.55054365078496,0.47189455781568
"Alaska","Car",2028,11460.893571092,14,6,20,473.425144788505,2400.36951783841,470.185156565675,9083.76404147647,11954.3187158806,901.388883983842,1.10108730156992,0.47189455781568
"Alaska","Car",2029,11313.1978916832,21,9,30,473.425144788536,2838.33330664897,601.651250992026,8376.63847883074,11816.6230364717,889.772752762854,1.65163095235488,0.70784183672352
"Alaska","Car",2030,11144.2885955998,30,12,42,473.425144788505,3279.97739160403,668.37970957997,7711.35663920426,11659.7137403883,876.488189831812,2.3594727890784,0.943789115631359
"Alaska","Car",2031,10953.1694881705,41,16,57,-144.251858998615,3548.72717541848,774.865416045705,6542.32503770774,10865.9176291719,861.456845383405,3.22461281174048,1.25838548750848
"Alaska","Car",2032,10739.3627084031,57,20,77,-144.251858998646,3932.32811359904,900.802683710505,5838.98005209495,10672.1108494045,844.641136084017,4.48299829924896,1.5729818593856
"Alaska","Car",2033,10509.5585814064,77,21,98,-144.251858998646,4548.16774715721,977.865721744915,4937.27325350568,10463.3067224078,826.56724993513,6.05598015863456,1.65163095235488
"Alaska","Car",2034,10269.3786276179,100,27,127,-144.251858998615,4823.18243128095,987.925296386667,4441.01904095171,10252.1267686193,807.67731442026,7.864909296928,2.12352551017056
"Alaska","Car",2035,10027.435506148,136,31,167,-144.251858998615,5045.71775821311,977.35660169096,4027.10928724531,10050.1836471494,788.648707366493,10.6962766438221,2.43812188204768
"Alaska","Car",2036,9789.67664594726,178,37,215,-144.251858998646,5221.88038544653,958.014660362867,3680.52974113921,9860.42478694861,769.949188666295,13.9995385485318,2.91001643986336
"Alaska","Car",2037,9559.26470135988,242,49,291,-144.251858998615,5367.94263680785,933.768345705092,3404.30185984833,9706.01284236127,751.82749821521,19.0330804985657,3.85380555549472
"Alaska","Car",2038,9335.97567717592,324,65,389,-144.251858998646,5492.85389043506,907.403328289216,3180.466599453,9580.72381817728,734.266018993146,25.4823061220467,5.1121910430032
"Alaska","Car",2039,9116.19936663285,432,88,520,-144.251858998615,5608.45479326256,882.869491081491,3000.62322329019,9491.94750763424,716.980811512798,33.9764081627289,6.92112018129664
"Alaska","Car",2040,8886.44449968248,569,116,685,-144.251858998646,5708.38010439967,859.606339028103,2859.20619725605,9427.19264068383,698.910799621874,44.7513338995203,9.12329478443647
"Alaska","Car",2041,8654.90044174206,731,151,882,-374.635688519787,5660.08675718844,818.837131094647,2683.34086493918,9162.26475322227,680.700069482433,57.4924869605436,11.8760130383613
"Alaska","Car",2042,8405.46650408634,910,188,1098,-374.635688519818,5744.90428666262,800.505799954468,2583.42072894943,9128.83081556652,661.082316530055,71.5706746020448,14.7860294782246
"Alaska","Car",2043,8132.46577944309,1100,229,1329,-374.635688519818,5808.00069156122,782.285656009753,2496.5437433523,9086.83009092327,639.611057156907,86.514002266208,18.0106422899651
"Alaska","Car",2044,7832.52306642047,1293,270,1563,-374.635688519787,5852.87646835769,763.102628249724,2404.90828129327,9020.88737790068,616.020834834933,101.693277209279,21.2352551017056
"Alaska","Car",2045,7505.1924179456,1484,309,1793,-374.635688519787,5862.35183320007,742.129474950659,2319.07542127508,8923.55672942581,590.276576231338,116.715253966411,24.3025697275075
"Alaska","Car",2046,7153.24156059269,1672,346,2018,-374.635688519818,5845.49748721667,718.850292688188,2232.25809216801,8796.60587207287,562.595960530771,131.501283444636,27.2125861673709
"Alaska","Car",2047,6781.72912739325,1847,374,2221,-374.635688519818,5795.28357270003,693.848929445873,2138.96093672753,8628.09343887343,533.376844632826,145.26487471426,29.4147607705107
"Alaska","Car",2048,6397.68733894802,2011,402,2413,-374.635688519787,5726.53008217748,667.978464395308,2041.54310385545,8436.05165042823,503.172306309308,158.163325961222,31.6169353736505
"Alaska","Car",2049,6008.9518593926,2161,423,2584,-374.635688519787,5636.17381982704,641.634315839881,1940.5080352059,8218.31617087281,472.598613437296,169.960689906614,33.2685663260054
"Alaska","Car",2050,5623.3705752303,2289,436,2725,-374.635688519818,5520.19806939135,613.143880471183,1840.39293684796,7973.73488671048,442.272995172001,180.027773806682,34.2910045346061
"Alaska","SUV",2020,12425.3041970004,0,0,0,0,114.073608793797,25.2732166890983,12274,12413.3468254829,819.178942309875,0,0
"Alaska","SUV",2021,12518.5879561455,0,0,0,0,261.581201870187,85.7854600915099,12356,12703.3666619617,956.994807276122,0,0
"Alaska","SUV",2022,12604.1177741808,0,0,0,0,413.703476231421,112.642335045437,11553,12079.3458112769,970.345598940746,0,0
"Alaska","SUV",2023,12681.0348694366,0,0,0,0,635.816249050873,184.696909424725,12185,13005.5131584756,1060.58423865793,0,0
"Alaska","SUV",2024,12757.1533211767,0,0,0,0,761.809415337889,206.417533659731,11965,12933.2269489976,1152.44322730535,0,0
"Alaska","SUV",2025,12834.0637624249,0,0,0,660.074196538594,1254.61418038107,266.286709379033,11973.2370692034,13494.1379589635,1009.38747402462,0,0
"Alaska","SUV",2026,12916.8600142405,1,0,1,660.074196538637,1676.62426755037,355.238980103827,11546.070963125,13577.9342107792,1015.89932413118,0.07864909296928,0
"Alaska","SUV",2027,13007.7321984386,5,0,5,660.074196538594,2190.43580843053,511.267423529537,10971.1031630172,13672.8063949772,1023.0463389945,0.3932454648464,0
"Alaska","SUV",2028,13107.8105112499,11,0,11,660.074196538594,2766.73356537232,541.948664546266,10470.2024778699,13778.8847077885,1030.917407523,0.86514002266208,0
"Alaska","SUV",2029,13216.2188444238,17,3,20,660.074196538637,3337.86660159845,707.539037713367,9850.88740165058,13896.2930409624,1039.44362459743,1.33703458047776,0.23594727890784
"Alaska","SUV",2030,13328.2659384688,23,8,31,660.074196538594,3943.76051692845,803.642584764439,9271.93703331452,14019.3401350074,1048.25602691392,1.80892913829344,0.62919274375424
"Alaska","SUV",2031,13436.6284684729,37,13,50,-201.123516517582,4338.94624192486,947.409935663083,7999.14877436738,13285.5049519553,1056.7786416106,2.91001643986336,1.02243820860064
"Alaska","SUV",2032,13528.9440426951,56,16,72,-201.123516517625,4937.40101801973,1131.04094040527,7331.37856775247,13399.8205261775,1064.03917779011,4.40434920627968,1.25838548750848
"Alaska","SUV",2033,13595.6575806665,80,22,102,-201.123516517625,5866.64450899753,1261.34102476705,6368.54853038434,13496.5340641489,1069.28613704034,6.2919274375424,1.73028004532416
"Alaska","SUV",2034,13624.5885653897,118,30,148,-201.123516517582,6384.787592641,1307.78656306197,5878.89089316912,13571.4650488721,1071.56153274752,9.28059297037503,2.3594727890784
"Alaska","SUV",2035,13607.7034736629,167,43,210,-201.123516517582,6836.23520803867,1324.18021210424,5456.16453700245,13616.5799571454,1070.23353559851,13.1343985258698,3.38191099767904
"Alaska","SUV",2036,13538.6784907096,234,59,293,-201.123516517625,7218.46464025514,1324.31125192923,5087.77908200763,13630.554974192,1064.80478329701,18.4038877548115,4.64029648518752
"Alaska","SUV",2037,13414.6821164788,320,78,398,-201.123516517582,7527.91768863607,1309.50193068791,4774.13898063722,13611.5585999612,1055.05258093228,25.1677097501696,6.13462925160384
"Alaska","SUV",2038,13236.4217375861,431,101,532,-201.123516517625,7778.45058792921,1284.97718912766,4503.87044401157,13567.2982210684,1041.03256382,33.8977590697597,7.94355838989727
"Alaska","SUV",2039,13007.5131918631,566,128,694,-201.123516517582,7976.90095996702,1255.70460145168,4267.78411392685,13500.3896753456,1023.02911432598,44.5153866206125,10.0670839000678
"Alaska","SUV",2040,12717.3685703072,725,161,886,-201.123516517625,8115.36498036301,1222.06633984833,4064.81373357826,13402.2450537896,1000.20950301069,57.020592402728,12.6625039680541
"Alaska","SUV",2041,12406.0234307713,911,201,1112,-522.336749149337,8028.22403285712,1161.43236258719,3806.03028617767,12995.686681622,975.722490185798,71.649323695014,15.8084676868253
"Alaska","SUV",2042,12061.6220929569,1121,240,1361,-522.33674914938,8118.33476467069,1131.2240797777,3650.72649935912,12900.2853438075,948.635637349288,88.1656332185628,18.8757823126272
"Alaska","SUV",2043,11689.6866144392,1350,286,1636,-522.33674914938,8183.47698018284,1102.24102885949,3517.63185624746,12803.3498652898,919.383249320773,106.176275508528,22.4936405892141
"Alaska","SUV",2044,11294.5828625042,1593,335,1928,-522.336749149337,8240.09529276535,1074.35009246007,3385.80072812944,12700.2461133549,888.308697602328,125.288005100063,26.3474461447088
"Alaska","SUV",2045,10880.3585573702,1847,383,2230,-522.336749149337,8269.73088885541,1046.88548506639,3271.40543429908,12588.0218082209,855.730331717711,145.26487471426,30.1226026072342
"Alaska","SUV",2046,10450.5014665075,2108,435,2543,-522.33674914938,8287.30570383091,1019.1317580451,3164.72725548209,12471.1647173581,821.922461414943,165.792287979242,34.2123554416368
"Alaska","SUV",2047,10007.2607908758,2364,484,2848,-522.33674914938,8283.72949467114,991.781811812004,3057.41273524328,12332.9240417264,787.061984309422,185.926455779378,38.0661609971315
"Alaska","SUV",2048,9554.64704535716,2618,519,3137,-522.336749149337,8260.727219119,963.583147810418,2944.99992927841,12169.3102962078,751.464323758951,205.903325393575,40.8188792510563
"Alaska","SUV",2049,9095.71730643969,2860,555,3415,-522.336749149337,8221.70810105829,935.97717549095,2830.69528074111,11988.3805572904,715.369916056464,224.936405892141,43.6502465979504
"Alaska","SUV",2050,8634.90287118093,3080,579,3659,-522.33674914938,8149.42777804829,905.179797652282,2716.95854633098,11771.5661220315,679.127278696211,242.239206345382,45.5378248292131
"Arizona","Car",2020,153328.280888846,9,6,15,0,3589.72539012661,643.28398384926,105022,109255.009373976,10108.6699346193,0.593354525885065,0.395569683923377
"Arizona","Car",2021,149694.442719617,14,7,21,0,5347.61172992299,853.997203863752,108872,115073.608933787,11443.5274060154,1.07024269420805,0.535121347104027
"Arizona","Car",2022,146460.871822711,23,14,37,0,7699.72886213815,531.379296720664,104833,113064.108158859,11275.4946388486,1.77068710206396,1.07780954038676
"Arizona","Car",2023,143569.734456709,37,20,57,0,8118.08768525549,385.84088127295,111202,119705.928566528,12007.5213955985,3.09451217778151,1.6727092852873
"Arizona","Car",2024,141060.531615573,61,34,95,0,6586.26772406423,456.088127294982,109194,116236.355851359,12742.9882049473,5.51055828018707,3.07145871354689
"Arizona","Car",2025,138885.462980181,97,52,149,20156.8773589442,14195.4952897178,2883.12201546119,142112.723033946,159191.340339125,10923.2156900097,7.62896201802016,4.08975283440256
"Arizona","Car",2026,137185.843311785,152,80,232,20156.8773589445,18699.0786082472,3786.58530233215,135089.05676015,157574.720670729,10789.5421446976,11.9546621313306,6.2919274375424
"Arizona","Car",2027,135739.447996541,232,117,349,20156.8773589442,24521.0901840634,5461.68864076679,126262.546530655,156245.325355485,10675.7844650787,18.246589568873,9.20194387740576
"Arizona","Car",2028,134446.900344882,349,166,515,20156.8773589442,30301.1423998518,5669.9013014448,119147.73400253,155118.777703827,10574.1267646562,27.4485334462787,13.0557494329005
"Arizona","Car",2029,133210.212640711,501,227,728,20156.8773589445,35932.2519074583,7289.7890177558,110873.049074441,154095.089999655,10476.8623984368,39.4031955776093,17.8533441040266
"Arizona","Car",2030,131924.673065532,710,293,1003,20156.8773589442,41647.4996605013,8138.65438436259,103298.396379612,153084.550424476,10375.7558768729,55.8408560081888,23.044184239999
"Arizona","Car",2031,130519.499052614,975,360,1335,19273.5422975109,47536.3770445385,9972.93409176466,93618.7302138215,151128.041350125,10265.2402152929,76.682865645048,28.3136734689408
"Arizona","Car",2032,128949.660199773,1300,422,1722,19273.5422975109,52980.5694350815,11684.6819190295,85279.9511431727,149945.202497284,10141.773813409,102.243820860064,33.1899172330361
"Arizona","Car",2033,127226.443508514,1702,472,2174,19273.5422975109,61584.0255642626,12776.1494119436,74313.8108298185,148673.985806025,10006.244383652,133.860756233714,37.1223718815001
"Arizona","Car",2034,125374.68905659,2185,517,2702,19273.5422975109,65824.7806682357,13036.0102054173,68489.4404804475,147350.2313541,9860.60557560628,171.848268137877,40.6615810651177
"Arizona","Car",2035,123469.765078579,2759,567,3326,19273.5422975109,69383.7440220526,13020.1512434626,63665.4121105749,146069.30737609,9710.78503256033,216.992847502243,44.5940357135817
"Arizona","Car",2036,121566.035585357,3444,632,4076,19273.5422975109,72427.9921012397,12894.9889146062,59592.596867022,144915.577882868,9561.05843465954,270.8674761862,49.7062267565849
"Arizona","Car",2037,119694.496082639,4288,742,5030,19273.5422975109,75012.6527275549,12678.7829871385,56306.6026654562,143998.03838015,9413.86355031457,337.247310652272,58.3576269832057
"Arizona","Car",2038,117853.300005952,5330,913,6243,19273.5422975109,77308.3585978804,12422.9494217796,53638.5342838031,143369.842303463,9269.05514890458,419.199665526262,71.8066218809526
"Arizona","Car",2039,116005.039046396,6621,1163,7784,19273.5422975109,79409.8619372793,12173.0125511867,51479.7068554413,143062.581343907,9123.69110086499,520.735644549603,91.4688951232726
"Arizona","Car",2040,113962.390482432,8202,1497,9699,19273.5422975109,81213.5038378951,11925.8389564921,49795.5899855559,142934.932779943,8963.0386440542,645.079860534034,117.737692175012
"Arizona","Car",2041,111905.874739955,10073,1906,11979,17279.5101803105,81802.6629411586,11555.2496986761,47806.4722804305,141164.384920265,8801.2955462313,792.232313479557,149.905171199448
"Arizona","Car",2042,109605.447268126,12219,2374,14593,17279.5101803108,83436.3703997322,11367.7020663084,46673.8849823961,141477.957448437,8620.36901213035,961.013266991632,186.712946709071
"Arizona","Car",2043,106996.612420967,14575,2873,17448,17279.5101803102,84824.8895265436,11184.2213629262,45715.011711807,141724.122601277,8415.18651769463,1146.31053002726,225.958844100741
"Arizona","Car",2044,104040.32733333,17078,3392,20470,17279.5101803108,85976.0370844012,10991.3746084508,44822.4258207886,141789.837513641,8182.67737699337,1343.16920972936,266.777723351798
"Arizona","Car",2045,100730.915124295,19658,3909,23567,17279.5101803108,86816.5429001808,10789.7332642134,43971.1491402115,141577.425304606,7922.39510849133,1546.08386959011,307.439304416915
"Arizona","Car",2046,97098.8846631416,22251,4407,26658,17279.5101803102,87454.3974407994,10564.8552315349,43017.1421711175,141036.394843452,7636.73920708481,1750.02096765945,346.606552715617
"Arizona","Car",2047,93200.7058696903,24803,4864,29667,17279.5101803108,87855.500108571,10336.453331499,41955.2626099311,140147.216050001,7330.15098074779,1950.73345291705,382.549188202578
"Arizona","Car",2048,89116.4979843884,27242,5258,32500,17279.5101803108,87909.6471628875,10086.5602615041,40899.8007403076,138896.008164699,7008.93173507082,2142.55859066912,413.536930832474
"Arizona","Car",2049,84936.0562696077,29515,5568,35083,17279.5101803102,87681.6833992563,9829.6809280943,39787.2021225672,137298.566449918,6680.14378599237,2321.3279789883,437.918149652951
"Arizona","Car",2050,80750.6812796364,31564,5777,37341,17279.5101803108,87201.5056283606,9547.78221660441,38621.9036149822,135371.191459947,6350.96783929482,2482.47997048235,454.35581008353
"Arizona","SUV",2020,159720.544276452,1,0,1,0,3650.35548140151,707.650067294751,134927,139285.005548696,10530.100869251,0.0659282806538961,0
"Arizona","SUV",2021,157489.497724007,7,3,10,0,8189.50378162816,2659.34926283681,139873,150721.853044465,12039.4274538296,0.535121347104027,0.22933772018744
"Arizona","SUV",2022,155241.309851562,10,5,15,0,13610.8443680138,3282.71947846701,134683,151576.563846481,11951.4689157251,0.769863957419114,0.384931978709557
"Arizona","SUV",2023,152968.529911922,19,7,26,0,21146.7774684327,5253.60097919217,142866,169266.378447625,12793.594017021,1.58907382102294,0.585448249850556
"Arizona","SUV",2024,150762.283764655,36,15,51,0,25337.2168508676,5871.43206854345,140286,171494.648919411,13619.4155924465,3.25213275552024,1.3550553148001
"Arizona","SUV",2025,148660.94976311,62,24,86,25896.361733872,15573.3867210037,3162.97340770767,155906.95136827,174643.311496982,11692.0488588203,4.87624376409536,1.88757823126272
